,NDB_No,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),FoodGroup
7638,23595,1.969705133,1.153772305,3.148006538,0.379390455,0.359500751,0,0,0,0.080217619,0.498158479,0.400364539,1.031101783,0.726238383,0.057510065,2.420919455,0.213228419,0.001906217,1.242418891,0,0.13280273,0.479899564,1.038589582,0.534516035,0.690022439,0.087009415,0,0.197276481,2.715687813,0.570050059,0,0,0,0,0,0,0,0.123611123,0.188135755,0.027575299,0.355974321,0.378937255,0.041280634,0.828775959,"Meals, Entrees, and Side Dishes"
7639,23596,2.397054127,0.747597361,2.048340906,0.242809891,0.342543168,0,0,0,0.080217619,0.340378747,0.418562927,1.020992942,0.917353747,0.07881009,1.674620976,0.172436895,0.00222392,0.917197476,0,0.156588293,0.359924673,1.064850293,0.523038697,1.12972128,0.102829309,0,0.233144932,1.937319651,0.433426491,0,0,0,0,0,0,0,0.076270693,0.188135755,0.017842841,0.22307098,0.239024244,0.033104276,0.555365333,"Meals, Entrees, and Side Dishes"
7640,23597,2.386329779,0.729937581,2.14615227,0.189695227,0.366283784,0,0,0,0.100272024,0.347469971,0.454959704,1.106918091,0.974688356,0.063900073,1.304505471,0.187270176,0.00222392,1.052401884,0,0.180373856,0.339159788,1.459406709,0.547632993,1.451876867,0.102829309,0,0.233144932,2.029777748,0.376892601,0,0,0,0,0,0,0,0.073640669,0.188135755,0.017842841,0.160767646,0.187391446,0.025725612,0.504100841,"Meals, Entrees, and Side Dishes"
7641,23598,2.129270423,0.994834283,2.823234823,0.297821507,0.3900244,0,0,0,0.030081607,0.43611027,0.363967763,0.940122214,0.657982896,0.040470046,1.535069228,0.135353692,0.001747365,1.216839679,0,0.13280273,0.387611186,1.149659474,0.479588774,0.868514048,0.079099468,0,0.179342255,2.434013147,0.386314916,0,0,0,0,0,0,0,0.097310884,0.032478123,0.030819452,0.254222646,0.292289112,0.04167948,0.649350236,"Meals, Entrees, and Side Dishes"
7642,23599,2.273236662,0.830009668,2.120512398,0.318687982,0.335760135,0,0,0,0.120326428,0.283648956,0.418562927,1.041210624,0.947386161,0.059640068,1.216527195,0.137207852,0.002065068,0.982972593,0,0.13676699,0.258407457,1.488680943,0.541074514,1.360454336,0.102829309,0,0.233144932,2.003975489,0.259113663,0,0,0,0,0,0,0,0.084160765,0.188135755,0.021086994,0.291792495,0.301042949,0.043474291,0.640806154,"Meals, Entrees, and Side Dishes"
7643,23600,2.045100545,1.177318679,2.757710705,0.530514319,0.383241367,0,0,0,0.095258422,0.3261963,0.454959704,1.162516716,1.010181209,0.063900073,1.632148705,0.159457774,0.001747365,1.231456372,0,0.156588293,0.339159788,1.788741851,0.477129344,1.356100882,0.079099468,0,0.179342255,2.378108251,0.391026074,0,0,0,0,0,0,0,0.105200956,0.032478123,0.02270907,0.500148617,0.497039861,0.063616049,0.700614728,"Meals, Entrees, and Side Dishes"
7644,23601,2.295010337,0.900648789,2.100570275,0.412270961,0.359500751,0,0,0,0.120326428,0.283648956,0.418562927,1.041210624,0.947386161,0.059640068,1.216527195,0.137207852,0.002065068,0.982972593,0,0.13478486,0.256100248,1.474689581,0.536155655,1.347393974,0.102829309,0,0.233144932,1.986773982,0.256758085,0,0,0,0,0,0,0,0.084160765,0.188135755,0.021086994,0.377576984,0.389323163,0.056237385,0.555365333,"Meals, Entrees, and Side Dishes"
7645,23602,1.879685611,1.259730986,3.291399898,0.465385624,0.345934685,0,0,0,0.080217619,0.519432151,0.418562927,1.076591568,0.756270797,0.059640068,2.524066399,0.222499219,0.001906217,1.293577316,0,0.13874912,0.500664448,1.085729711,0.559110332,0.722673343,0.094919362,0,0.215210706,2.838248546,0.595961426,0,0,0,0,0,0,0,0.118351076,0.032478123,0.025953223,0.436436415,0.464695178,0.054442575,0.888584533,"Meals, Entrees, and Side Dishes"
7646,23603,2.382754997,0.777030328,2.09962065,0.264941001,0.342543168,0,0,0,0.080217619,0.342151553,0.418562927,1.026047363,0.920083966,0.07881009,1.683722177,0.172436895,0.00222392,0.920851649,0,0.160552554,0.36915351,1.091111004,0.536155655,1.158018731,0.102829309,0,0.233144932,1.984623794,0.442848806,0,0,0,0,0,0,0,0.073640669,0.188135755,0.017842841,0.243108232,0.260537909,0.036095627,0.555365333,"Meals, Entrees, and Side Dishes"
7647,23604,2.142594612,0.959514723,2.658949715,0.361685567,0.376458334,0,0,0,0.030081607,0.416609404,0.345769375,0.89463243,0.627950481,0.039405045,1.462259621,0.129791211,0.001588514,1.158372907,0,0.124874208,0.364539092,1.082716186,0.451715239,0.818449328,0.071189521,0,0.16140803,2.29210072,0.362759129,0,0,0,0,0,0,0,0.094680861,0.188135755,0.032441529,0.308698927,0.354752928,0.046066794,0.649350236,"Meals, Entrees, and Side Dishes"
7648,23605,1.869936205,1.271504173,3.261011901,0.488781369,0.345934685,0,0,0,0.035095208,0.508795315,0.418562927,1.09680925,0.769921894,0.047925054,1.789902855,0.157603614,0.001906217,1.417819205,0,0.154606163,0.447598631,1.327887903,0.554191472,1.003471118,0.087009415,0,0.197276481,2.812446286,0.445204385,0,0,0,0,0,0,0,0.118351076,0.032478123,0.025953223,0.416868785,0.479235448,0.066009129,0.803143712,"Meals, Entrees, and Side Dishes"
7649,23606,2.057774774,1.112566151,2.782400952,0.448313054,0.386632883,0,0,0,0.095258422,0.327969106,0.454959704,1.167571137,1.015641648,0.064965074,1.641249906,0.159457774,0.001747365,1.238764718,0,0.158570423,0.341466997,1.804670479,0.472210485,1.369161243,0.079099468,0,0.179342255,2.399610134,0.395737231,0,0,0,0,0,0,0,0.102570932,0.032478123,0.02270907,0.422660803,0.420035775,0.054243152,0.692070646,"Meals, Entrees, and Side Dishes"
7650,23607,2.323283616,0.812349888,2.177489892,0.325643474,0.345934685,0,0,0,0.12534003,0.29074018,0.436761315,1.066482727,0.966497697,0.060705069,1.243830798,0.140916172,0.002065068,1.004897633,0,0.13874912,0.265329086,1.528502513,0.555831092,1.397458694,0.102829309,0,0.233144932,2.059880384,0.2661804,0,0,0,0,0,0,0,0.078900717,0.188135755,0.019464917,0.298210678,0.307571234,0.044471407,0.452836349,"Meals, Entrees, and Side Dishes"
7651,23608,2.013577463,1.089019778,3.021706427,0.344612996,0.406981982,0,0,0,0.035095208,0.478657614,0.382166151,1.031101783,0.720777944,0.044730051,1.680688444,0.148332813,0.001747365,1.330119048,0,0.142713381,0.415297699,1.230594123,0.513200979,0.929462402,0.087009415,0,0.197276481,2.60602821,0.412226282,0,0,0,0,0,0,0,0.128871171,0.032478123,0.283863377,0.29398407,0.337987106,0.047662181,0.717702892,"Meals, Entrees, and Side Dishes"
7652,23609,2.438001635,0.794690108,2.175590642,0.258617827,0.383241367,0,0,0,0.100272024,0.352788389,0.454959704,1.122081352,0.988339453,0.064965074,1.322707873,0.189124337,0.00222392,1.067018577,0,0.184338117,0.343774207,1.479425119,0.555011282,1.473644136,0.102829309,0,0.233144932,2.057730196,0.381603759,0,0,0,0,0,0,0,0.071010645,0.188135755,0.017842841,0.219000913,0.255344956,0.034899086,0.469924513,"Meals, Entrees, and Side Dishes"
7653,23610,2.089297855,1.047813624,2.793796451,0.369273376,0.406981982,0,0,0,0.095258422,0.331514718,0.454959704,1.177679978,1.026562526,0.064965074,1.656418574,0.161311934,0.001747365,1.253381411,0,0.158570423,0.343774207,1.812419541,0.513200979,1.373514697,0.087009415,0,0.197276481,2.410361076,0.395737231,0,0,0,0,0,0,0,0.099940908,0.032478123,0.02270907,0.348147269,0.345850721,0.045269101,0.674982482,"Meals, Entrees, and Side Dishes"
7654,23611,2.369430808,0.771143734,2.0977214,0.257985509,0.386632883,0,0,0,0.12534003,0.285421762,0.418562927,1.046265045,0.9528466,0.059640068,1.225628396,0.139062012,0.002065068,0.99028094,0,0.13478486,0.256100248,1.472967567,0.535335845,1.347393974,0.102829309,0,0.233144932,1.984623794,0.256758085,0,0,0,0,0,0,0,0.084160765,0.032478123,0.021086994,0.236063886,0.243475347,0.037890437,0.512644923,"Meals, Entrees, and Side Dishes"
7655,23612,2.356431599,0.818236482,2.085376277,0.319320299,0.345934685,0,0,0,0.075204018,0.358106807,0.418562927,1.015938522,0.906432869,0.07881009,1.662486042,0.168728575,0.002382771,0.895272436,0,0.152624032,0.387611186,1.123829266,0.536155655,1.064419472,0.102829309,0,0.233144932,1.971722664,0.497027118,0,0,0,0,0,0,0,0.076270693,0.032478123,0.019464917,0.293514447,0.314396258,0.046266217,0.555365333,"Meals, Entrees, and Side Dishes"
7656,23613,2.381130096,0.759370548,2.059736405,0.256720874,0.342543168,0,0,0,0.075204018,0.361652419,0.418562927,1.026047363,0.914623527,0.079875091,1.67765471,0.170582735,0.002382771,0.902580783,0,0.150641902,0.382996767,1.110268408,0.529597176,1.051359111,0.102829309,0,0.233144932,1.948070593,0.49231596,0,0,0,0,0,0,0,0.076270693,0.188135755,0.017842841,0.236063886,0.252971034,0.03509851,0.555365333,"Meals, Entrees, and Side Dishes"
7657,23614,1.832563479,1.31859692,3.297097647,0.529249684,0.349326202,0,0,0,0.075204018,0.538933017,0.418562927,1.076591568,0.750810358,0.059640068,2.487661595,0.239186661,0.001906217,1.267998104,0,0.13874912,0.532965381,1.128564804,0.559110332,0.748794066,0.094919362,0,0.215210706,2.842548923,0.633650686,0,0,0,0,0,0,0,0.1209811,0.032478123,0.027575299,0.496235091,0.528345954,0.061422392,0.905672697,"Meals, Entrees, and Side Dishes"
7658,23615,1.944031695,1.194978459,3.146107288,0.429343531,0.362892268,0,0,0,0.070190417,0.510568121,0.400364539,1.020992942,0.712587285,0.056445064,2.354177314,0.22620754,0.001906217,1.202222986,0,0.130820599,0.509893286,1.07690439,0.533696226,0.713966435,0.087009415,0,0.197276481,2.713537625,0.605383741,0,0,0,0,0,0,0,0.131501195,0.188135755,0.029197376,0.40262355,0.428641242,0.046864488,0.828775959,"Meals, Entrees, and Side Dishes"
7659,23616,2.368780847,0.753483954,2.172741767,0.213723289,0.373066817,0,0,0,0.100272024,0.375834867,0.454959704,1.117026932,0.958307039,0.060705069,1.298438003,0.187270176,0.00222392,1.045093538,0,0.190284508,0.380689558,1.497721516,0.558290522,1.462760502,0.110739256,0,0.251079157,2.055580008,0.449915543,0,0,0,0,0,0,0,0.076270693,0,0.019464917,0.181274522,0.211427404,0.031708313,0.512644923,"Meals, Entrees, and Side Dishes"
7660,23617,2.321658715,0.824123075,2.154698894,0.302247729,0.393415916,0,0,0,0.100272024,0.375834867,0.454959704,1.122081352,0.961037258,0.060705069,1.301471737,0.187270176,0.00222392,1.045093538,0,0.188302378,0.376075139,1.485452168,0.553371662,1.44970014,0.102829309,0,0.233144932,2.038378501,0.445204385,0,0,0,0,0,0,0,0.078900717,0.032478123,0.019464917,0.25625768,0.298817397,0.043673714,0.538277169,"Meals, Entrees, and Side Dishes"
7661,23618,2.339532627,0.824123075,2.110066524,0.313629443,0.359500751,0,0,0,0.095258422,0.365198031,0.436761315,1.086700409,0.931004844,0.059640068,1.262033199,0.181707696,0.00222392,1.012205979,0,0.184338117,0.36915351,1.454455919,0.357437103,1.42140269,0.102829309,0,0.233144932,1.995374735,0.43578207,0,0,0,0,0,0,0,0.078900717,0.188135755,0.019464917,0.265963224,0.310093525,0.042477174,0.529733087,"Meals, Entrees, and Side Dishes"
7662,23619,2.120820937,1.053700217,2.61716622,0.428078896,0.362892268,0,0,0,0.030081607,0.430791852,0.345769375,0.879469168,0.614299384,0.038340044,1.462259621,0.120520411,0.001429663,1.147410388,0,0.112981427,0.396840024,1.139542642,0.44351714,0.838039871,0.071189521,0,0.16140803,2.255547519,0.383959337,0,0,0,0,0,0,0,0.097310884,0.188135755,0.021086994,0.365366783,0.420035775,0.054641998,0.657894318,"Meals, Entrees, and Side Dishes"
7663,23620,2.103596985,1.030153844,2.836529571,0.335128235,0.376458334,0,0,0,0.030081607,0.46270236,0.363967763,0.945176635,0.657982896,0.041535047,1.565406565,0.127937051,0.001588514,1.231456372,0,0.122892078,0.431448165,1.235544913,0.481228394,0.907695133,0.079099468,0,0.179342255,2.446914277,0.414581861,0,0,0,0,0,0,0,0.099940908,0.188135755,0.021086994,0.286157018,0.328936529,0.042676597,0.6664384,"Meals, Entrees, and Side Dishes"
7664,23621,1.986604105,1.136112525,3.042598174,0.39519839,0.417156532,0,0,0,0.035095208,0.503476897,0.400364539,1.026047363,0.718047724,0.044730051,1.704958313,0.139062012,0.001747365,1.337427395,0,0.13280273,0.461441888,1.325089631,0.515660408,0.972996941,0.087009415,0,0.197276481,2.623229717,0.445204385,0,0,0,0,0,0,0,0.10783098,0.188135755,0.024331147,0.337189396,0.387691092,0.050254684,0.734791056,"Meals, Entrees, and Side Dishes"
7665,23622,1.83418838,1.342143294,3.249616402,0.570350317,0.332368619,0,0,0,0.035095208,0.533614599,0.418562927,1.086700409,0.759001017,0.047925054,1.805071523,0.148332813,0.001906217,1.417819205,0,0.140731251,0.49374282,1.415280105,0.550912233,1.040475476,0.087009415,0,0.197276481,2.801695345,0.475826909,0,0,0,0,0,0,0,0.1209811,0.032478123,0.027575299,0.486686088,0.559503677,0.076379143,0.828775959,"Meals, Entrees, and Side Dishes"
7666,23623,2.316459031,0.871215822,2.100570275,0.373699598,0.366283784,0,0,0,0.140380833,0.288967374,0.418562927,1.031101783,0.931004844,0.060705069,1.252931999,0.133499532,0.00222392,0.931814168,0,0.120909948,0.24917862,1.612450686,0.540254705,1.321273251,0.102829309,0,0.233144932,0.937401024,0.282669451,0,0,0,0,0,0,0,0.086790789,0.188135755,0.021086994,0.341729087,0.352527376,0.051052378,0.580997579,"Meals, Entrees, and Side Dishes"
7667,23624,2.280386227,0.930081756,2.1053184,0.447048419,0.366283784,0,0,0,0.140380833,0.288967374,0.418562927,1.031101783,0.928274625,0.060705069,1.252931999,0.133499532,0.00222392,0.928159995,0,0.120909948,0.24917862,1.612450686,0.540254705,1.321273251,0.102829309,0,0.233144932,1.991074359,0.282669451,0,0,0,0,0,0,0,0.086790789,0.188135755,0.021086994,0.408885192,0.421667846,0.061023545,0.563909415,"Meals, Entrees, and Side Dishes"
7668,23625,2.356431599,0.794690108,2.080628152,0.29213065,0.369675301,0,0,0,0.140380833,0.288967374,0.418562927,1.036156204,0.933735063,0.060705069,1.255965732,0.135353692,0.00222392,0.931814168,0,0.120909948,0.24687141,1.597167814,0.534516035,1.308212889,0.102829309,0,0.233144932,1.967422288,0.280313872,0,0,0,0,0,0,0,0.086790789,0.032478123,0.021086994,0.267528634,0.275968401,0.042676597,0.521189005,"Meals, Entrees, and Side Dishes"
7669,23626,2.022026949,1.189091865,2.686488837,0.572247269,0.373066817,0,0,0,0.080217619,0.340378747,0.436761315,1.106918091,0.961037258,0.06177007,1.61091257,0.165020254,0.001747365,1.187606293,0,0.148659772,0.334545369,1.796706165,0.455814288,1.282092166,0.071189521,0,0.16140803,2.317902979,0.41693744,0,0,0,0,0,0,0,0.110461004,0.032478123,0.024331147,0.539283877,0.535912829,0.068202786,0.75187922,"Meals, Entrees, and Side Dishes"
7670,23627,2.284610969,0.912421976,2.163245518,0.406580104,0.352717718,0,0,0,0.145394434,0.294285792,0.436761315,1.051319465,0.95011638,0.06177007,1.280235601,0.137207852,0.002382771,0.950085034,0,0.124874208,0.258407457,1.66023657,0.555831092,1.360454336,0.102829309,0,0.233144932,2.044829066,0.292091766,0,0,0,0,0,0,0,0.10783098,0.188135755,0.025953223,0.372254589,0.383981839,0.055439692,0.563909415,"Meals, Entrees, and Side Dishes"
7671,23628,2.004478017,1.212638239,2.75486183,0.575408856,0.373066817,0,0,0,0.080217619,0.345697165,0.436761315,1.127135773,0.977418575,0.062835071,1.638216172,0.168728575,0.001747365,1.205877159,0,0.152624032,0.343774207,1.842339531,0.467291626,1.31474307,0.079099468,0,0.179342255,2.375958063,0.426359755,0,0,0,0,0,0,0,0.10783098,0.188135755,0.024331147,0.542414698,0.539028602,0.064812589,0.726246974,"Meals, Entrees, and Side Dishes"
7672,23629,2.056149873,1.100792964,2.802343075,0.424917309,0.406981982,0,0,0,0.08523122,0.356334001,0.454959704,1.167571137,1.00745099,0.064965074,1.692823378,0.174291055,0.001747365,1.246073064,0,0.13874912,0.311473274,1.672505918,0.423841703,1.192846362,0.071189521,0,0.16140803,2.416811641,0.386314916,0,0,0,0,0,0,0,0.102570932,0.032478123,0.02270907,0.400745058,0.398225369,0.051650648,0.692070646,"Meals, Entrees, and Side Dishes"
7673,23630,2.014552404,1.183205272,2.769106204,0.534308224,0.383241367,0,0,0,0.080217619,0.349242777,0.454959704,1.142299034,0.988339453,0.063900073,1.659452308,0.170582735,0.001747365,1.220493852,0,0.152624032,0.343774207,1.852025859,0.469751056,1.321273251,0.079099468,0,0.179342255,2.388859193,0.428715334,0,0,0,0,0,0,0,0.10783098,0.188135755,0.02270907,0.50359252,0.500452374,0.060225852,0.717702892,"Meals, Entrees, and Side Dishes"
7674,23631,2.408753415,0.735824174,2.113865024,0.209929385,0.339151652,0,0,0,0.090244821,0.329741912,0.418562927,1.031101783,0.925544405,0.082005093,1.723160715,0.174291055,0.001906217,1.008551806,0,0.168481075,0.336852578,1.056455476,0.536155655,1.210260177,0.102829309,0,0.233144932,1.999675112,0.41693744,0,0,0,0,0,0,0,0.073640669,0,0.017842841,0.192858559,0.20653119,0.031309466,0.563909415,"Meals, Entrees, and Side Dishes"
7675,23632,2.413303138,0.729937581,2.036945407,0.22826659,0.339151652,0,0,0,0.090244821,0.324423494,0.400364539,1.010884101,0.909163088,0.080940092,1.689789645,0.170582735,0.001906217,0.99028094,0,0.162534684,0.323009322,1.01835592,0.516480218,1.166725638,0.102829309,0,0.233144932,1.92656871,0.402803967,0,0,0,0,0,0,0,0.071010645,0.188135755,0.017842841,0.209764991,0.224632343,0.031110043,0.563909415,"Meals, Entrees, and Side Dishes"
7676,23633,1.926807744,1.206751646,3.285702148,0.401521565,0.345934685,0,0,0,0.08523122,0.512340927,0.418562927,1.086700409,0.767191675,0.060705069,2.557437469,0.209520098,0.001906217,1.439744245,0,0.144695511,0.491435611,1.077765397,0.559110332,0.698729347,0.094919362,0,0.215210706,2.833948169,0.54884985,0,0,0,0,0,0,0,0.113091028,0.032478123,0.024331147,0.376637738,0.401044401,0.047662181,0.880040451,"Meals, Entrees, and Side Dishes"
7677,23634,1.995053591,1.112566151,3.150855413,0.329437378,0.356109235,0,0,0,0.08523122,0.498158479,0.400364539,1.056373886,0.745349919,0.058575067,2.484627862,0.202103458,0.001906217,1.399548339,0,0.13874912,0.470670726,1.033423541,0.536155655,0.670431897,0.087009415,0,0.197276481,2.717838002,0.527649642,0,0,0,0,0,0,0,0.10783098,0.188135755,0.024331147,0.308855468,0.328788159,0.035896203,0.837320041,"Meals, Entrees, and Side Dishes"
7678,23635,2.403878711,0.700504614,2.118613148,0.165667165,0.356109235,0,0,0,0.110299226,0.340378747,0.454959704,1.106918091,0.993799892,0.066030075,1.353045209,0.192832657,0.00222392,1.136447868,0,0.180373856,0.32762374,1.428625712,0.536975465,1.425756144,0.102829309,0,0.233144932,2.003975489,0.306225238,0,0,0,0,0,0,0,0.073640669,0.188135755,0.017842841,0.140573852,0.163948969,0.022534839,0.495556759,"Meals, Entrees, and Side Dishes"
7679,23636,2.360331361,0.759370548,2.19648239,0.213090972,0.383241367,0,0,0,0.110299226,0.349242777,0.454959704,1.132190193,1.018371868,0.068160077,1.386416279,0.198395137,0.00222392,1.165681254,0,0.188302378,0.339159788,1.48071663,0.556650902,1.47799759,0.110739256,0,0.251079157,2.07708189,0.318003132,0,0,0,0,0,0,0,0.076270693,0.188135755,0.019464917,0.180648358,0.210685553,0.028916386,0.521189005,"Meals, Entrees, and Side Dishes"
7680,23637,2.377880294,0.753483954,2.106268025,0.231428177,0.366283784,0,0,0,0.105285625,0.336833136,0.436761315,1.09680925,0.985609234,0.066030075,1.340910274,0.190978497,0.00222392,1.125485349,0,0.180373856,0.325316531,1.420230894,0.533696226,1.419225963,0.102829309,0,0.233144932,1.991074359,0.306225238,0,0,0,0,0,0,0,0.076270693,0.188135755,0.017842841,0.196145921,0.228786706,0.031309466,0.504100841,"Meals, Entrees, and Side Dishes"
